"model","variables","dependencies","m","time.mean","minimality.mean","accuracy.mean"
"model_20130722_443972122.xml",12,0,6,101.633333333333,0.5,1
"model_20130722_443972122.xml",12,0,10,96.5,0.5,1
"model_20130725_1746580783.xml",16,1,1,131.233333333333,1,1
"model_20130725_1746580783.xml",16,1,2,127.133333333333,0.666666666666667,1
"model_20130725_1746580783.xml",16,1,4,122.666666666667,0.5,1
"model_20130725_1746580783.xml",16,1,6,121.466666666667,0.5,1
"model_20130725_1746580783.xml",16,1,10,119.366666666667,0.458333333333333,1
"model_20130725_1929838118.xml",41,0,1,206.7,1,1
"model_20130725_1929838118.xml",41,0,2,195.066666666667,0.602116402116402,1
"model_20130725_1929838118.xml",41,0,4,169.7,0.443333333333333,1
"model_20130725_1929838118.xml",41,0,6,152.366666666667,0.312222222222222,0.973333333333333
"model_20130725_1929838118.xml",41,0,10,138.7,0.282777777777778,1
"model_20130725_608010428.xml",12,0,1,110.866666666667,1,1
"model_20130725_608010428.xml",12,0,2,108.066666666667,0.666666666666667,1
"model_20130725_608010428.xml",12,0,4,107.2,0.555555555555556,1
"model_20130725_608010428.xml",12,0,6,105.4,0.5,1
"model_20130725_608010428.xml",12,0,10,105.933333333333,0.5,1
"model_20130726_597280131.xml",47,7,1,224.1,1,1
"model_20130726_597280131.xml",47,7,2,209,0.649603174603175,0.95
"model_20130726_597280131.xml",47,7,4,174.1,0.44047619047619,0.955555555555556
"model_20130726_597280131.xml",47,7,6,154.233333333333,0.361007591442374,0.983333333333333
"model_20130726_597280131.xml",47,7,10,151.833333333333,0.310213940648723,0.983333333333333
"model_20130731_2029107317.xml",76,0,1,333.166666666667,1,1
"model_20130731_2029107317.xml",76,0,2,305.533333333333,0.623888888888889,0.944444444444444
"model_20130731_2029107317.xml",76,0,4,272.1,0.383333333333333,0.888888888888889
"model_20130731_2029107317.xml",76,0,6,237.033333333333,0.233333333333333,0.888888888888889
"model_20130731_2029107317.xml",76,0,10,206.533333333333,0.166040100250627,0.888888888888889
"model_20130807_1787614695.xml",13,0,1,115.333333333333,1,1
"model_20130807_1787614695.xml",13,0,2,112.733333333333,0.666666666666667,1
"model_20130807_1787614695.xml",13,0,4,104.233333333333,0.555555555555556,1
"model_20130807_1787614695.xml",13,0,6,106.966666666667,0.5,1
"model_20130807_1787614695.xml",13,0,10,102.7,0.5,1
"model_20130808_465499656.xml",22,0,1,158.033333333333,1,1
"model_20130808_465499656.xml",22,0,2,145.733333333333,0.703968253968254,1
"model_20130808_465499656.xml",22,0,4,133.233333333333,0.462962962962963,1
"model_20130808_465499656.xml",22,0,6,122.9,0.373737373737374,1
"model_20130808_465499656.xml",22,0,10,121.433333333333,0.373737373737374,1
"model_20130809_353548541.xml",57,0,1,221.033333333333,1,1
"model_20130809_353548541.xml",57,0,2,204.266666666667,0.5,1
"model_20130809_353548541.xml",57,0,4,191.466666666667,0.305555555555556,1
"model_20130809_353548541.xml",57,0,6,183.133333333333,0.216666666666667,1
"model_20130809_353548541.xml",57,0,10,178.833333333333,0.151322751322751,1
"model_20130811_391981530.xml",41,11,1,203.566666666667,1,0.916666666666667
"model_20130811_391981530.xml",41,11,2,178.833333333333,0.666666666666667,0.916666666666667
"model_20130811_391981530.xml",41,11,4,164.5,0.416666666666667,0.916666666666667
"model_20130811_391981530.xml",41,11,6,155.366666666667,0.272222222222222,0.916666666666667
"model_20130811_391981530.xml",41,11,10,148.4,0.205555555555556,0.916666666666667
"model_20130812_1882708509.xml",41,10,1,188.333333333333,1,1
"model_20130812_1882708509.xml",41,10,2,171.966666666667,0.5,1
"model_20130812_1882708509.xml",41,10,4,155.533333333333,0.305555555555556,1
"model_20130812_1882708509.xml",41,10,6,146.7,0.205555555555556,1
"model_20130812_1882708509.xml",41,10,10,138.6,0.172222222222222,1
"model_20130812_690840910.xml",30,6,1,172.433333333333,1,1
"model_20130812_690840910.xml",30,6,2,160.7,0.5,1
"model_20130812_690840910.xml",30,6,4,142.033333333333,0.305555555555556,1
"model_20130812_690840910.xml",30,6,6,137.1,0.261111111111111,1
"model_20130812_690840910.xml",30,6,10,132.333333333333,0.189814814814815,1
"model_20130815_1890929461.xml",56,11,1,271.066666666667,1,1
"model_20130815_1890929461.xml",56,11,2,249.933333333333,0.5,1
"model_20130815_1890929461.xml",56,11,4,225.666666666667,0.277777777777778,1
"model_20130815_1890929461.xml",56,11,6,211.466666666667,0.233333333333333,1
"model_20130815_1890929461.xml",56,11,10,185.733333333333,0.155952380952381,1
"model_20130818_278315719.xml",10,0,1,120.566666666667,1,1
"model_20130818_278315719.xml",10,0,2,115.966666666667,0.666666666666667,1
"model_20130818_278315719.xml",10,0,4,115.333333333333,0.555555555555556,1
"model_20130818_278315719.xml",10,0,6,109.866666666667,0.511111111111111,1
"model_20130818_278315719.xml",10,0,10,110.166666666667,0.511111111111111,1
"model_20130820_1465112187.xml",49,0,1,141.6,1,1
"model_20130820_1465112187.xml",49,0,2,132.8,0.5,1
"model_20130820_1465112187.xml",49,0,4,122.5,0.277777777777778,1
"model_20130820_1465112187.xml",49,0,6,116.3,0.222222222222222,1
"model_20130820_1465112187.xml",49,0,10,119.866666666667,0.186507936507937,1
"model_20130821_1446947208.xml",49,0,1,139.8,1,1
"model_20130821_1446947208.xml",49,0,2,130.8,0.5,1
"model_20130821_1446947208.xml",49,0,4,125.633333333333,0.277777777777778,1
"model_20130821_1446947208.xml",49,0,6,122.266666666667,0.222222222222222,1
"model_20130821_1446947208.xml",49,0,10,115.7,0.186507936507937,1
"model_20130821_361829065.xml",30,0,1,129.566666666667,1,1
"model_20130821_361829065.xml",30,0,2,123,0.5,1
"model_20130821_361829065.xml",30,0,4,113.733333333333,0.305555555555556,1
"model_20130821_361829065.xml",30,0,6,111.733333333333,0.261111111111111,1
"model_20130821_361829065.xml",30,0,10,109.033333333333,0.189814814814815,1
"model_20130821_470005647.xml",43,0,1,136.1,1,1
"model_20130821_470005647.xml",43,0,2,132.233333333333,0.5,1
"model_20130821_470005647.xml",43,0,4,122.166666666667,0.305555555555556,1
"model_20130821_470005647.xml",43,0,6,118.633333333333,0.194444444444444,1
"model_20130821_470005647.xml",43,0,10,114.7,0.194444444444444,1
"model_20130908_1057721135.xml",14,0,1,111.466666666667,1,1
"model_20130908_1057721135.xml",14,0,2,109.566666666667,0.666666666666667,1
"model_20130908_1057721135.xml",14,0,4,106.4,0.5,1
"model_20130908_1057721135.xml",14,0,6,105.266666666667,0.5,1
"model_20130908_1057721135.xml",14,0,10,103.266666666667,0.464285714285714,1
"REAL-FM-1.xml",88,0,1,445.933333333333,1,1
"REAL-FM-1.xml",88,0,2,384.366666666667,0.523809523809524,1
"REAL-FM-1.xml",88,0,4,310.066666666667,0.3,1
"REAL-FM-1.xml",88,0,6,276.4,0.265432098765432,1
"REAL-FM-1.xml",88,0,10,255.866666666667,0.18805114638448,1
"REAL-FM-10.xml",14,0,1,137.433333333333,1,1
"REAL-FM-10.xml",14,0,2,132.333333333333,0.666666666666667,1
"REAL-FM-10.xml",14,0,4,129.266666666667,0.5,1
"REAL-FM-10.xml",14,0,6,135.8,0.5,1
"REAL-FM-10.xml",14,0,10,127.266666666667,0.464285714285714,1
"REAL-FM-11.xml",67,4,1,214.1,1,1
"REAL-FM-11.xml",67,4,2,192.5,0.5,1
"REAL-FM-11.xml",67,4,4,176.3,0.333333333333333,1
"REAL-FM-11.xml",67,4,6,169.2,0.188888888888889,1
"REAL-FM-11.xml",67,4,10,161.366666666667,0.125925925925926,1
"REAL-FM-12.xml",14,2,1,148.2,1,1
"REAL-FM-12.xml",14,2,2,141.066666666667,0.666666666666667,1
"REAL-FM-12.xml",14,2,4,135.066666666667,0.5,1
"REAL-FM-12.xml",14,2,6,132.833333333333,0.5,1
"REAL-FM-12.xml",14,2,10,125.533333333333,0.464285714285714,1
"REAL-FM-13.xml",12,2,1,146.166666666667,1,1
"REAL-FM-13.xml",12,2,2,133.233333333333,0.833333333333333,1
"REAL-FM-13.xml",12,2,4,130.2,0.666666666666667,1
"REAL-FM-13.xml",12,2,6,125.833333333333,0.555555555555556,1
"REAL-FM-13.xml",12,2,10,126.133333333333,0.555555555555556,1
"REAL-FM-14.xml",18,0,1,138.8,1,1
"REAL-FM-14.xml",18,0,2,136.033333333333,0.666666666666667,1
"REAL-FM-14.xml",18,0,4,131.166666666667,0.555555555555556,1
"REAL-FM-14.xml",18,0,6,131.033333333333,0.466666666666667,1
"REAL-FM-14.xml",18,0,10,123.233333333333,0.437037037037037,1
"REAL-FM-15.xml",25,3,1,201.7,1,1
"REAL-FM-15.xml",25,3,2,169.8,0.646031746031746,0.966666666666667
"REAL-FM-15.xml",25,3,4,163.066666666667,0.592592592592593,0.946666666666667
"REAL-FM-15.xml",25,3,6,150.966666666667,0.472222222222222,1
"REAL-FM-15.xml",25,3,10,152.166666666667,0.400793650793651,1
"REAL-FM-16.xml",26,3,1,142,1,1
"REAL-FM-16.xml",26,3,2,133.966666666667,0.5,1
"REAL-FM-16.xml",26,3,4,134.233333333333,0.333333333333333,1
"REAL-FM-16.xml",26,3,6,130.333333333333,0.333333333333333,1
"REAL-FM-16.xml",26,3,10,127.733333333333,0.261904761904762,1
"REAL-FM-17.xml",25,4,1,176.933333333333,1,1
"REAL-FM-17.xml",25,4,2,163.733333333333,0.5,1
"REAL-FM-17.xml",25,4,4,155.9,0.444444444444444,1
"REAL-FM-17.xml",25,4,6,150.1,0.388888888888889,1
"REAL-FM-17.xml",25,4,10,144.366666666667,0.317460317460317,1
"REAL-FM-18.xml",44,8,1,224.6,1,1
"REAL-FM-18.xml",44,8,2,214.166666666667,0.583333333333333,1
"REAL-FM-18.xml",44,8,4,190.2,0.305555555555556,1
"REAL-FM-18.xml",44,8,6,182.966666666667,0.222222222222222,1
"REAL-FM-18.xml",44,8,10,171.433333333333,0.19047619047619,1
"REAL-FM-19.xml",30,8,1,191.033333333333,1,1
"REAL-FM-19.xml",30,8,2,175.566666666667,0.5,1
"REAL-FM-19.xml",30,8,4,156.3,0.317460317460317,1
"REAL-FM-19.xml",30,8,6,155.266666666667,0.273015873015873,1
"REAL-FM-19.xml",30,8,10,146.2,0.243386243386243,0.833333333333333
"REAL-FM-2.xml",23,2,1,168.833333333333,1,1
"REAL-FM-2.xml",23,2,2,156.3,0.5,1
"REAL-FM-2.xml",23,2,4,152.966666666667,0.388888888888889,1
"REAL-FM-2.xml",23,2,6,146.666666666667,0.277777777777778,1
"REAL-FM-2.xml",23,2,10,140.366666666667,0.277777777777778,1
"REAL-FM-20.xml",44,0,1,221.1,1,1
"REAL-FM-20.xml",44,0,2,193.9,0.6,0.916666666666667
"REAL-FM-20.xml",44,0,4,175.1,0.388888888888889,0.833333333333333
"REAL-FM-20.xml",44,0,6,163.9,0.277777777777778,0.916666666666667
"REAL-FM-20.xml",44,0,10,159,0.242063492063492,0.916666666666667
"REAL-FM-3.xml",43,6,1,219.066666666667,1,1
"REAL-FM-3.xml",43,6,2,199.633333333333,0.533333333333333,1
"REAL-FM-3.xml",43,6,4,184.1,0.394444444444444,1
"REAL-FM-3.xml",43,6,6,163.6,0.22979797979798,1
"REAL-FM-3.xml",43,6,10,160.433333333333,0.22979797979798,1
"REAL-FM-4.xml",290,20,1,821.4,1,1
"REAL-FM-4.xml",290,20,2,746.233333333333,0.5,1
"REAL-FM-4.xml",290,20,4,671.1,0.305555555555556,1
"REAL-FM-4.xml",290,20,6,629.966666666667,0.205555555555556,1
"REAL-FM-4.xml",290,20,10,559.633333333333,0.130555555555556,1
"REAL-FM-5.xml",17,13,1,165.333333333333,1,1
"REAL-FM-5.xml",17,13,2,155.9,0.833333333333333,1
"REAL-FM-5.xml",17,13,4,151.366666666667,0.666666666666667,1
"REAL-FM-5.xml",17,13,6,148.966666666667,0.566666666666667,1
"REAL-FM-5.xml",17,13,10,142.633333333333,0.483333333333333,1
"REAL-FM-6.xml",11,2,1,153.033333333333,1,1
"REAL-FM-6.xml",11,2,2,149.466666666667,0.666666666666667,1
"REAL-FM-6.xml",11,2,4,150.866666666667,0.555555555555556,1
"REAL-FM-6.xml",11,2,6,143.333333333333,0.511111111111111,1
"REAL-FM-6.xml",11,2,10,144.333333333333,0.511111111111111,1
"REAL-FM-7.xml",14,2,1,136.3,1,1
"REAL-FM-7.xml",14,2,2,131.2,0.666666666666667,1
"REAL-FM-7.xml",14,2,4,125.5,0.519444444444444,1
"REAL-FM-7.xml",14,2,6,126.133333333333,0.519444444444444,1
"REAL-FM-7.xml",14,2,10,120.133333333333,0.464285714285714,1
"REAL-FM-8.xml",17,1,1,140.466666666667,1,1
"REAL-FM-8.xml",17,1,2,134.666666666667,0.666666666666667,1
"REAL-FM-8.xml",17,1,4,128.8,0.527777777777778,1
"REAL-FM-8.xml",17,1,6,121.966666666667,0.483333333333333,1
"REAL-FM-8.xml",17,1,10,121.8,0.441666666666667,1
"REAL-FM-9.xml",14,2,1,137.2,1,1
"REAL-FM-9.xml",14,2,2,136.1,0.666666666666667,1
"REAL-FM-9.xml",14,2,4,130.633333333333,0.5,1
"REAL-FM-9.xml",14,2,6,127.966666666667,0.5,1
"REAL-FM-9.xml",14,2,10,120.033333333333,0.464285714285714,1
"xenial.xml",58107,52721,1,8074571.3,1,1
"xenial.xml",58107,52721,2,6959279.3,0.533333333333333,1
"xenial.xml",58107,52721,4,6270952.13333333,0.277777777777778,1
"xenial.xml",58107,52721,6,6144607.33333333,0.222222222222222,1
"xenial.xml",58107,52721,10,5504675.06666667,0.142989417989418,1
